"site","abund","SE","lower","upper","lon","lat","fips","can","imp","medianIncome","hDensity","age","marred","eduHS"
"BALASUCMD1",4.60609484154978,2.57616506829693,1.53914785950071,13.7855828924722,-76.9541990076624,39.0064682611147,24033807301,65.48449142,14.83659224,61146,0.000927946994909713,27.8,0.411591355599214,0.929236499068901
"BARBJERMD1",4.47334581749184,2.51254924289559,1.48784975022729,13.4508325477121,-76.4631086824912,39.113122209328,24003731303,38.09019673,14.53846335,107517,0.000375665121876874,46.4,0.69937106918239,0.944512195121951
"BEALTOMMD1",2.16319049244241,1.41353800135338,0.601504232994676,7.79152719568111,-76.7946731097776,38.974053618914,24033800408,65.96875845,8.157654453,109022,0.000645840821377436,37.3,0.53516933382955,0.940178991992463
"BLOCDAVMD1",6.42771928562341,3.47609593613666,2.22710637745697,18.5522534546752,-77.0045115539156,38.975700455311,24031701701,52.86125445,18.61439418,71958,0.00346310674188683,42.7,0.441256300891819,0.906848149723522
"BRIGKIMMD1",7.93756986072744,4.94009377022249,2.3441423523747,26.8843926109074,-76.5480222494896,39.1266584026691,24003731204,6.773998588,47.5602789,83274,0.000529413403478437,33.5,0.546155590836924,0.943603851444292
"BROWANNDC1",0.355474271029106,0.47621018383536,0.035868473912695,5.82323671563944,-77.0533363721153,38.9000573371157,11001005600,0.098821132,73.30393319,64446,0.0132550119078601,27.7,0.151646158962421,0.971167174937621
"BROWANNMD1",1.83930556517345,1.25239477777084,0.484956935810578,6.99471528904226,-76.4850169465092,38.9625652431145,24003706302,10.17267325,6.921703622,86964,0.00240920710054225,52.9,0.508565989847716,0.960632570659489
"BUISNORVA1",1.12259303522116,0.869406496430863,0.247675656019602,5.14740677476301,-77.264378567856,38.7415669519317,51059492202,74.63208501,3.421736318,183547,0.00117273892750162,44.7,0.723733233979136,0.958712541620422
"BURDROBVA1",10.4665129416529,5.70498346856442,3.59625535309407,30.4634834619781,-77.4181144800985,38.8651568521348,51059491502,18.32253748,26.95895614,187222,0.00118148080655065,40,0.717146671752813,0.942261619549593
"CAMPGLOMD1",2.89293870908355,1.7643483258926,0.875641676650304,9.56265297171326,-76.9287883268322,39.0623673050514,24033807407,43.02058961,10.51684714,86815,0.00107872519711002,32.6,0.474068231118123,0.872680291284942
"CAMPROSMD1",1.78314926431171,1.2239082388918,0.465213427430208,6.85507681910585,-77.0225525837239,39.0141959067996,24031702302,68.94950162,6.690999457,73367,0.00281705078839913,35.2,0.489185185185185,0.877454299255247
"CLARCOLDC1",1.5838396617493,1.57480215835543,0.230049005616388,11.2448098874038,-77.0475359868677,38.9197025156491,11001004001,2.679418486,63.33814942,106227,0.0130268057962465,38.4,0.29537802265075,0.985719030222517
"COLSKATMD1",4.26182369964353,2.41159847164728,1.4059170899798,12.920574374465,-76.8442151599822,39.1565321514856,24027606804,55.65338119,14.05393675,114271,0.00108348812126646,38.3,0.650256006301694,0.988606485539001
"EGANMARMD1",11.2598227071465,6.19291608175832,3.83162960781448,33.0907963963373,-77.1096766185884,38.947608369891,24031705702,25.89846216,29.23324761,173646,0.00179392454304891,46.3,0.664333624963546,0.992058239576439
"FARYSIMMD1",11.8660202962529,6.73940364437879,3.89830206187347,36.1217658498304,-77.0176992560151,38.9889073104869,24031702401,20.51843583,37.24653924,128882,0.00264519948814912,42.7,0.593333333333333,0.946927374301676
"FISHFERVA1",5.33829583352918,2.93136134939124,1.81972500576194,15.6613089124668,-77.1318150347701,38.9128232508679,51013100300,33.96080522,16.41336765,226645,0.00139001772894157,41.5,0.611813512445674,0.9831867563373
"GECACARVA1",10.1597171578323,5.52228976149477,3.50127203468997,29.4824074647692,-77.1225716009195,38.8847537966433,51013100700,27.43229868,26.20836622,88533,0.00315145965396496,35.5,0.555088088351302,0.955465587044534
"GERYERIMD1",11.9196468380643,6.63457114011189,4.00398767272182,35.486554602907,-77.118616,38.999316,24031704600,21.482,32.225,146116,0.00278758506854264,40,0.621166415284062,0.983676975945017
"JACOMERMD1",12.0716765765377,6.79617424278043,4.00469958368314,36.3912794312375,-77.2043849507613,39.084150839967,24031701221,18.71693432,35.1344684,123643,0.00158077797274686,40.4,0.606440071556351,0.959651035986914
"KESTSABDC1",8.71662464507535,5.30275779818171,2.64582644276306,28.7220048108649,-77.0470599057996,38.9228013855518,11001004001,17.81358612,46.01769004,106227,0.0130268057962465,38.4,0.29537802265075,0.985719030222517
"KEYESUSMD1",0.820258691995422,0.68787010752494,0.16096163174076,4.28887789067672,-77.3079232199463,39.0903092861997,24031700604,64.01294036,1.348740725,172627,0.000157804327226614,45.6,0.745252253980433,0.964028776978417
"LANDCELVA1",5.17080235472272,2.84940754942552,1.75595115484446,15.2276762770225,-77.2409740980646,38.8821441310748,51059460600,38.44345769,16.06148664,151932,0.00145924514082316,41.3,0.59219968798752,0.928122819260293
"LEONTESDC1",2.91502132247021,2.43302201826885,0.570016380418718,15.0060447116286,-77.0569116510095,38.934828003419,11001001302,9.400422031,58.55267795,84758,0.0047934846278881,35.2,0.293337019629527,0.998441639395356
"MANNJANDC1",1.83251942278773,1.24896221418653,0.482562943556442,6.97786942113698,-77.0575403477092,38.9725246018463,11001001500,60.19210468,6.894112475,193233,0.0012943166355961,46.7,0.651242502142245,0.977546296296296
"MCDOELIVA1",12.0718191086164,6.76547167481477,4.02480744795204,36.2102439182326,-77.0787779794571,38.7929788624742,51059420600,18.54713354,33.98009568,92292,0.00325951393315165,35.9,0.470069966312516,0.85875533862111
"MISSEDDC1",2.04378896595483,1.89342166303446,0.336001440018785,12.6414667515539,-76.996958,38.883588,11001007000,2.36,61.429,110192,0.00606115005952493,34.3,0.360669456066946,0.984039900249377
"MOLIKARMD1",11.9110802917697,6.75611960870708,3.91882332123812,36.2059997066846,-76.5350809983348,38.7039618017231,24009860401,8.527011599,36.94675413,85139,0.000540981780101032,36.5,0.507870430597112,0.926871552403467
"MORRCHRVA1",0.691359454894619,0.604239667095924,0.127568792557855,3.8934988466827,-77.2989499001777,39.0361218098143,51059480100,40.52244712,0.253957472,237656,0.000122611807140638,48.1,0.663575042158516,0.978835978835979
"MOSMCARMD1",2.30312824423765,1.48183751058921,0.653041889401586,8.13265319552664,-76.46771668999,39.0927183697406,24003731202,28.26881615,8.649559101,95029,0.000406236300174248,46.7,0.67585601404741,0.937092833876222
"NEWBCARVA1",0.664276018364952,0.586049358464395,0.120877974437952,3.8072442430667,-77.3272162411491,38.8893852637741,51059461201,92.1379243,0.000842028,191471,0.00045242590414026,45.3,0.755102040816326,0.98785046728972
"OBRICHRMD1",10.2630995971041,5.58354435887858,3.53348364969828,29.81121826822,-76.924433,39.013183,24033806900,29.381,26.456,74977,0.00233923854114035,36,0.413595166163142,0.79812030075188
"OLONMARDC1",11.4632319686604,6.32325805423535,3.88855348915016,33.7951390996013,-77.0839,38.949,11001001001,26.327,29.959,161450,0.00325784525072085,38.2,0.532118737238888,0.989613387189844
"ONTAHOUDC1",3.13764645785282,2.56123477979423,0.635546053523086,15.5738381207064,-77.0425825905497,38.9255468779107,11001003900,3.203243752,57.91625032,76563,0.0115004870856481,34,0.251689189189189,0.98580121703854
"PADORAMVA1",4.73185645774707,2.63663510950924,1.58764229956906,14.1041645619415,-77.1034207503836,38.7852933604881,51059420700,47.60664292,15.11515326,103071,0.00136285880455225,39.6,0.631733594515181,0.875763747454175
"PERRCHRMD1",0.664187549190594,0.585989549165961,0.120856316587522,3.80696041107319,-76.5480020347082,39.0104043301862,24003702702,98.61435002,0,133846,0.000268309211794368,50.9,0.733575437438098,0.972962680883473
"PHARAIMMD1",0.73628056919475,0.63391096543234,0.138924417397504,4.03394675849223,-76.4700864231309,39.0174585594387,24003730902,83.85746467,0.654714774,133333,0.000234863872589481,43.9,0.619517171030262,0.947833065810594
"PIROELADC1",7.89767754785284,4.92150377111216,2.328759170058,26.7907726513363,-77.0823761439404,38.9574333758481,11001001100,14.99615988,47.63817169,121250,0.00254804119333263,47.5,0.488985586075605,0.968288177339901
"REITBOBMD1",7.16770376980029,3.85870038865799,2.49546346169027,20.588851137056,-77.0205170238247,38.9942105859503,24031702402,26.15622598,20.05853178,67908,0.00443799863988456,35.6,0.354504756575266,0.906150919467343
"ROHRSALMD1",0.714559240087882,0.619638790386014,0.133394140044886,3.96642295369477,-76.5534926215145,38.8599418467417,24003701400,61.16224778,0.463756779,125304,6.49996626657194e-05,47.8,0.530943523841731,0.883748517200475
"SALOSHEMD1",7.04753440134891,3.79583926228396,2.45237669466445,20.2539854696814,-76.9210627714955,38.9272682853083,24033804200,44.62693072,19.82525979,1e+05,0.00121031174189908,43.8,0.476020610384463,0.928249097472924
"SCHLROBMD1",0.664187549190594,0.585989549165961,0.120856316587522,3.80696041107319,-76.8180577266688,39.3349910870118,24005402202,60.11733485,0,112813,7.54482264288014e-05,45.1,0.677873338545739,0.932139491046183
"SILLSCOMD1",11.9827654590203,6.78022627570868,3.95309437270344,36.3253843129284,-76.9916708940604,38.986237126623,24031701703,18.83333056,36.37380132,82986,0.00337644811805869,34.9,0.502449265220434,0.838371624345022
"STANJEFMD1",1.21548279650025,0.922093566499016,0.276256954580967,5.39799853095955,-77.0684569247117,38.9771970222736,24031705200,63.17800932,3.963088948,240568,0.0018166108287384,44.3,0.710852713178295,0.991035410129987
"STEWBETMD1",2.94026732953117,1.78677666643377,0.89377833810183,9.67734255580181,-76.9858815872099,39.0830059795057,24031701415,43.13767455,10.65494417,97955,0.00106238531387353,44.1,0.531874704863844,0.864243614931238
"STUECHRVA2",7.63145478041169,4.10400212380787,2.65989458684518,21.8964391779651,-77.1659731557755,38.9177084431297,51059470700,34.6713384,20.95810204,163466,0.00157955072378179,42.7,0.636871508379888,0.994577006507592
"STURCARMD1",12.0778912859539,6.77460035494705,4.02309304188863,36.2621415687354,-76.8734802465547,39.0030714340265,24033806708,52.33907446,34.19656587,49804,0.00177545572009475,37.9,0.316078431372549,0.958702967268278
"TATEJUAMD1",4.79820779159326,2.66862265566733,1.61318304882145,14.2728288846125,-76.5658336701947,38.9653292292578,24003702402,41.28186902,15.26069222,97481,0.000494249450739073,49,0.573143285821455,0.947294869235376
"VERSBETMD1",0.954693657281061,0.770757025002041,0.198211210377601,4.68026916694072,-76.5975293813626,38.7227781827962,24003708001,7.6317253,2.339798149,93438,8.73524339187549e-05,46.3,0.580520732883317,0.923432089265102
"VONGJENMD1",5.85262910560529,3.18591785420412,2.013754173368,17.0106510425724,-77.1313422998469,39.0098526330768,24031704502,39.74295739,17.46857133,184500,0.00124994246183618,44.3,0.71105527638191,0.992671927846674
"WILLTERMD1",11.9705886441169,6.7764386608572,3.94707234426618,36.3069131992627,-76.9176544071728,38.930063504868,24033804200,27.76305275,36.48290231,1e+05,0.00121031174189908,43.8,0.476020610384463,0.928249097472924
"WOLFAMYDC1",0.131460282057868,0.164739741378301,0.0221603588059089,3.3111010705628,-77.043167,38.918567,11001004002,0,81.033,89868,0.0123642525223999,34.6,0.254725085910653,0.971998101566208
"WOLFKARDC1",7.3871031833937,4.68321084690127,2.13261058257897,25.5963058079096,-77.0618,38.941583,11001001302,5.22,48.631,84758,0.0047934846278881,35.2,0.293337019629527,0.998441639395356
"ZAMBTRAMD1",5.83140727441025,3.17532454697942,2.0058058592419,16.9544351323792,-77.0750031602788,38.9827751648912,24031705100,38.9206214,17.42568587,173092,0.00151775726292608,45.7,0.625303545410393,0.974764281752635
